,0,1,2
556,여자배구 드래프트 이후 문의,/qna/detail.nhn?d1id=10&dirId=10010402&docId=298483993,여자배구는 고졸이 대부분이던데 고졸이후 드래프트에서 뽑히지 않으면(수련선수포함)바로 실업팀으로 가나요? 아니면 다른걸 하나요?여자배구 프로팀은 몇개없고 배구부 있는 학교는 프로팀에 비해 몇배나 더 있는걸로알고있는데 궁금합니다.
557,이거탈색이름을뭐라하나요ㅠㅠ,/qna/detail.nhn?d1id=10&dirId=100602&docId=298483870,이거탈색이름을뭐라하나요ㅠㅠ
558,축구화 추천,/qna/detail.nhn?d1id=10&dirId=10010102&docId=298483770,이번에 티엠포 레전드7 를 살 계획입니다.근데 축구화 한켤레를 더 가지고 있을 계획이라서모델 추천좀 해주세요저는 보통 풀백이나 센터백 날개를 많이 봅니다. (에보 스피드 같은것도 좋아요)
559,지난 31일 금요일 감성주점(이하 감주)에서 직장 동료들과 술먹으며 노래듣기위해 방문했었습니다. 그리고 자리,/qna/detail.nhn?d1id=10&dirId=1004&docId=298482795,지난 31일 금요일 감성주점(이하 감주)에서 직장 동료들과 술먹으며 노래듣기위해 방문했었습니다. 그리고 자리앉은 후 술을 주문시키고 얘기하면서 먹다가 춤을추기위해 무대로 나갔습니다. 그런데 뒤에 여자분들이 테이블위에서 춤을추면서 저를 노려보는 시선을 확인했습니다 그러고 게의치않게 춤을추는데 어떤남성의 갑작스런 욕설로인하여 밖에 나가게 되었고 갑자기 저를 노려보던 여성분들도 같이나와서 저의머리채를잡고 자신의 엉덩이를 만졌다고 주장하며 여성의 폭행이 시작 되었습니다 그러던 중 경찰이 출동하여 파출소로 갔고 진술서 작성을 하고 경찰서의 연락을 기다리는 중입니다. 너무 억울한일을 당했는데 어떻게 하면좋을까요. 참고로 cctv는 사장이관리를하는데 현재 부재중이어서 확보를못하고있습니다.
560,로드바이크 타이어 질문입니다 제가 첼로 울테 사용자인데요 타이어가 찍힌자국이 서너개로 늘어서 바꿀때가됐지 싶,/qna/detail.nhn?d1id=10&dirId=1005&docId=298482481,로드바이크 타이어 질문입니다제가 첼로 울테 사용자인데요타이어가 찍힌자국이 서너개로 늘어서 바꿀때가됐지 싶어서요알아보니까 700 23c를 지금껏 사용했는데700 25c로 길아타도 됄까요 호환돼는지펑크가많이 나는 타입이라 클린처휠이기도하고타이어도 튜블러클린쳐 나눠졌든데인터넷보면 튜블러클린쳐따로 기재돼지 않은 상품이 만던데 기본적으로 클린쳐 겠죠 ㅡㅡ?마지막으로 금액대가 천차만별인데 사실 제가 험한길에 출퇴근용으로 많이 타서 찍힘자국이 자주나서평균 두달에 한번씩타이어 교체해줘야 하는데요싼거 구매하는편이 좋을지 아님 한5만원대정도 해줘야할지 좀고민됍니다
561,수영강사님 회원정보를 다 알고계신건가요?,/qna/detail.nhn?d1id=10&dirId=100201&docId=298482464,수영강사님들은 회원정보를 다 알고계신건가요? 나이나 이름 전화번호 등등글구 수영강사는 보통 몇살인가요글구 보통 반은 딱 정해져있는건가요 아님 돌아가면서 가르치시는건가요
562,서울 근교 낚시터 추천,/qna/detail.nhn?d1id=10&dirId=100503&docId=298482362,이번에 부모님을 모시고 낚시를 가려고합니다.저나 가족들이나 낚시경험은 별로 없구요..저수지가서 몇번해본게 다인데 정보가 없어서문의 하게되었네요..제가 원하는조건은1. 저수지바로 근처에 펜션이나 깨끗한 민박집이 있어야 할것2. 서울 근교3. 관리형 저수지로 입어료가 좀비싸더라도 물고기가 제법 있고 잘 잡히는곳펜션금액이나 저수지 입어료는 검색해본결과 비슷비슷하더라구요..방가로나 좌대 같은데서 자는건 힘들것같고 금액에 상관없이 위 세가지 충족하는 저수지와 펜션 추천부탁드립니다.
563,잠실야구장 질문,/qna/detail.nhn?d1id=10&dirId=10010202&docId=298482234,혹시 레드석도 아무대나 안자도 되는 자리인가요?
564,한강 자전거 대여,/qna/detail.nhn?d1id=10&dirId=1005&docId=298481918,"한강에서 자전거 빌리는데 1일 얼마인가요?그리고 3일 정도도 빌릴 수 있는지, 또 괜찮은 자전거 빌릴 수있는지 궁금합니다."
565,25키로 출퇴근 자전거 추천이요,/qna/detail.nhn?d1id=10&dirId=100501&docId=298481648,25키로 출퇴근 자전거 추천부탁 드립니다왕복이구여 도로는 안양천옆 자전거 도로를 아용하려고 합니다너무 무겁지만 않으면 괜찮을거같구요 가격은 10에서20 정도 생각중입니다
566,경남지역 서바이벌(페인트볼??) 동호회나 모임없나요.,/qna/detail.nhn?d1id=10&dirId=100602&docId=298481612,울산에 거주중인 서른살 남자입니다.페인트볼로하는..일반적인 서바이벌 동호회나 모임이 있으면 배워보고 모임나가보고자하는데찾아보니 마땅치가않네요. 오픈카톡도뒤져봤지만..혹 있는가요?
567,한라산 대해 질문 합니다.,/qna/detail.nhn?d1id=10&dirId=100502&docId=298481569,1. 한라산 정산 까지 올라가는 시간 좀 알려주세요.2. 어리목 까지 올리가는 시간 좀 알려주세요.3. 한라산 정산 까지 가려면 몇 시 전 까지 한라산 등산 코스에 도착해야 되나요.4. 한라산 등산 코스 좀 알려주세요.
568,방방장 운영합니다 트렌플린 사고 처리에대해서 입니다,/qna/detail.nhn?d1id=10&dirId=100602&docId=298480512,"안녕하세요 집사람이 80평 트렌플린 방방장을 운영합니다평일 아이들이 5명정도 잘놀다 달리기하면서 벽집기를 한번하고시합하듯 다시 한번 하는도중 벽집기 직전에 발을 헛딛으면서 팔이 골절되었습니다팔꿈치 성장판쪽 부분이라 수술해서 철심을박고 1년뒤 제거 수술까지 해야한다고 하더군요CCTV 상으로 보아도 아이가 무리하게 달려가 벽집기를 하려는 모습이 보이고트렌플린의 이상이나 하자가 있는 상태도 아니였습니다부모측 처음 전화통화는 보험이 가입되있냐고 물으시고 저희쪽은 보험이 들어지지않아 없습니다저희 매장에서 상해니 도의적인 책임은 하겠습니다 라고했습니다알았다고 하시더니 몇일뒤 방방장에서 사고니 주위사람들이 방방장사고니 모두 치료해줘야한다고 말했다며 사업자등록증 보내달라해서 보내드렸더니3월30일 문자로 보험사에서 치료비 목록을 보내왔습니다수술비와 병원비로 200만원정도 거기에 정신적부담금 75만원 이렇게요 ㅠ.,ㅜ아이의 잘못은 20% 업주잘못은 80%라는 겁니다방방장 운영하는 사장님들은 모든 아이들에게 80%의 부담을 가지고 장사해야 하는건가요?지나가는 아이를 잡아다 놀라고 한것도 아니고 매장에 안전수칙도 다있고 본인 부주의도 있는데...업주 입장에서는 어떻게 대처해야하나요?"
569,서면 블로썸 아직 핫한가요? 한번 가볼려는데 스탠딩이나 테이블 부스 가격은 어떻게 되나요?,/qna/detail.nhn?d1id=10&dirId=1005&docId=298480489,서면 블로썸 아직 핫한가요?한번 가볼려는데 스탠딩이나테이블 부스 가격은 어떻게 되나요?
570,이거...짜가임...진짜임??,/qna/detail.nhn?d1id=10&dirId=100404&docId=298480478,질문그대로임..
571,남자친구가 맨유 팬인데 저는 아무것듀 몰라요.. 저도 어느정도는 알고있으면 좋을것같아서... 기본적인것들이나,/qna/detail.nhn?d1id=10&dirId=1001010202&docId=298480440,남자친구가 맨유 팬인데 저는 아무것듀 몰라요..저도 어느정도는 알고있으면 좋을것같아서...기본적인것들이나 잘하는선수...으아..진짜 축구를 아예몰라서 쉽게쉽게 기본적인것들망 알려주세요!! 맨유팬님들!!
572,2018올댓스케이트 아이스쇼 티켓오픈언제인가요?,/qna/detail.nhn?d1id=10&dirId=1003&docId=298480413,2018올댓스케이트 아이스쇼 티켓오픈언제인가요?
573,KT위즈 올해는 상위권에 등극할까요?,/qna/detail.nhn?d1id=10&dirId=1001020201&docId=298480382,"주말 두산, KT전 봤는데KT완전 잘하네요^^NC의 뒤를 이어서 상위에서 가을야구할느낌인데올해는 상위까지 올라가겠죠?반면에 롯데는 뭐하는건지............."
574,"자전거 모델,사이즈 문의",/qna/detail.nhn?d1id=10&dirId=1005&docId=298480356,안녕하세요 자전거 구매하고싶은데 사이즈때문에 고민이많습니다신체가 188cm/100kg인데이런저런 자전거 찾아보다보니 사이즈가 다 작아서 탈때 무릎에 무리가많이갈거라고들 하더라구요제가 자전거쪽엔 아는게 없다보니 모델이나 사이즈 알아보기가너무힘들어요추천해주실만한 모델들 알수있을까요 비용도 같이요 상세한정보면 더욱 감사하겠습니다
575,요넥스 나노레이 700fx를 사려고하는데요. 그 라켓에 sp라고 적혀있던데 정품 맞는건가요? Sp는 무엇을,/qna/detail.nhn?d1id=10&dirId=100110&docId=298480294,요넥스 나노레이 700fx를 사려고하는데요. 그 라켓에 sp라고 적혀있던데 정품 맞는건가요? Sp는 무엇을 뜻하는 것인가요?
576,태권도 삼단 따려고 국기원 신청했는데 다음주 일요일인데 사정생겨서 취소하려는데 심사비 환불도 되나요...?,/qna/detail.nhn?d1id=10&dirId=100401&docId=298480153,태권도 삼단 따려고 국기원 신청했는데다음주 일요일인데 사정생겨서 취소하려는데 심사비 환불도 되나요...?
577,비비탄총 전문점 피그건,/qna/detail.nhn?d1id=10&dirId=100506&docId=298479968,안녕하세요 비비탄총 전문점인 피그건이 어디에 있는지 아시는 분 좀 알려주세요
578,사이클 질문드려요.,/qna/detail.nhn?d1id=10&dirId=1005&docId=298479884,자전거 초보입니다 하체힘과 근육 크기를만들기위해 사이클을 하고싶은데요. 스핀바이크의 궁굼한점이있어서요.1.스핀바이크 강도 최대세게하면 어느정도강도인가요?자건거를타고 산을오르는정도될까요?2.쇼트트렉선수 사이클선수들 운동용 실내자전거는 어떤제품인가요?
579,자전거 초보입니다 하체힘과 근육 크기를만들기위해 사이클을 하고싶은데요. 스핀바이크의 궁굼한점이있어서요. 1.,/qna/detail.nhn?d1id=10&dirId=1005&docId=298479724,자전거 초보입니다 하체힘과 근육 크기를만들기위해 사이클을 하고싶은데요. 스핀바이크의 궁굼한점이있어서요.1.스핀바이크 강도 최대세게하면 어느정도강도인가요?자건거를타고 산을오르는정도될까요?2.쇼트트렉선수 사이클선수들 운동용 실내자전거는 어떤제품인가요?
580,인바디 분석좀해주세요ㅠㅠㅠ 현재 운동은 웨이트조금하고있는데 먹는건 그냥 일반식으로 먹고있고요ㅠㅠㅜ 부탁드립니,/qna/detail.nhn?d1id=10&dirId=10010104&docId=298479706,인바디 분석좀해주세요ㅠㅠㅠ 현재 운동은 웨이트조금하고있는데 먹는건 그냥 일반식으로 먹고있고요ㅠㅠㅜ 부탁드립니다ㅜㅜ내공100점걸어용..
581,안녕하세요. 낚시짱님. 질문좀드려도될까요? 처음 루어를해봐서요 Ml대로 속초에서. 가벼운채비를 하려하는데 답,/qna/detail.nhn?d1id=10&dirId=100503&docId=298479477,안녕하세요. 낚시짱님. 질문좀드려도될까요?처음 루어를해봐서요Ml대로 속초에서. 가벼운채비를 하려하는데 답변하신거봤는데 이해가잘안되서요 혹시그림이런건없을까요?
582,프리미어리그 우승 0회 리버풀은 왜 1992년도 프리미어리그 출범 이후 단 한번도 우승을 못했을까요? 한 때,/qna/detail.nhn?d1id=10&dirId=10010102&docId=298479125,"프리미어리그 우승 0회 리버풀은 왜 1992년도 프리미어리그 출범 이후 단 한번도 우승을 못했을까요?한 때, 프리미어리그 빅4라 불리우던 맨체스터 유나이티드, 첼시, 리버풀, 아스날은 92년 이전부터 또 리그 출범 이후에도 거의 4팀에서 상위랭크를 하며 우승도 돌아가면서 했지만 유독 저 4팀 중에 리버풀만 우승을 못해봤네요.빅4 체제 시절, 프리미어리그가 3대 리그 중 단연 No.1이라 불리며 챔피언스리그에서도 좋은 성적을 내고 리그 내에서도 4위까지는 이미 정해졌다고 생각했을 때 당시 빅4의 스쿼드는 막강하였습니다. 그틈을 비짓고 우승하긴 쉽지 않았죠.그래도 나름 리버풀도 선수층 괜찮았다고 생각했는데 왜 리그 우승이 없을까요? 챔피언스리그 우승도 했으니 충분히 자격도 있고 능력도 있는 것 같은데제라드의 간절한 바람인 리버풀 리그 우승은 실패한 이유가 무엇일까요."
583,전 남친과의채무관계 제신용카드로 데이트비용은같이썻구 제카드로본인공과금내고이런것도썻습니다 12월부터 600정도,/qna/detail.nhn?d1id=10&dirId=100602&docId=298478726,전 남친과의채무관계제신용카드로 데이트비용은같이썻구 제카드로본인공과금내고이런것도썻습니다12월부터 600정도만 이사람이썻구 여태준것은 200정도입니다 현재헤어진상태구 제카드결재일이30일인데 카톡도전화도두절입니다제카드내역서 뽑아달라길래 우편으로보내줫고 지가 이번달200은해준다구 보냈던카톡도그대로있습니다하지만지금연락이되질않구전카드값때문에 불안하구힘듭니다계속연락두절일경우 이런소액도 고소가가능한걸까요?아님 집으로찾아가야하나요?그집에 이번에 티브이산것도 제카드6개월할부로산건데 빨리제돈을받을수있는방법이없을까요?
584,주로제가 윙백과 윙을 보는데 어떤축구화가 나을 까요 슈팅하고 킥 잘차요,/qna/detail.nhn?d1id=10&dirId=10010104&docId=298478437,주로제가 윙백과 윙을 보는데 어떤축구화가 나을 까요슈팅하고 킥 잘차요
585,아래나온 삼보 테이크다운 기술 임기응변/디펜스 유지,/qna/detail.nhn?d1id=10&dirId=100409&docId=298478427,"아래나온 삼보 테이크다운 기술을 알려주고,뭐하고 있고,임기응변,디펜스 유지,어떤옷+속옷 입었는지 알려주세요"
586,"파쿠르 기술을 알려주고 가르치고 배우는 동영상,움짤,사진을 올려주세요",/qna/detail.nhn?d1id=10&dirId=1005&docId=298478139,"아래나온 파쿠르 기술을 알려주고 가르치고 배우는 동영상,움짤,사진을 올려주세요"
587,축구 나사프 페르세볼 분석,/qna/detail.nhn?d1id=10&dirId=10010104&docId=298478024,축구 나사프 페르세볼 분석
588,신한카드 하이세이브 질문? 제가 화물차에 에어컨을 달면서 33만원을 하이세이브 신청을 하엿는데 결제확인을보면,/qna/detail.nhn?d1id=10&dirId=100602&docId=298478017,신한카드 하이세이브 질문?제가 화물차에 에어컨을 달면서 33만원을 하이세이브 신청을 하엿는데 결제확인을보면33만원을 일시불로 햇는데 33만원3개월할부. 33만원 39개월하이세이브할부 이렇게 두개전부 나오는데 어떻게결제가 되는 건가요?
589,라미네이트비용 저렴하게,/qna/detail.nhn?d1id=10&dirId=100602&docId=298477857,라미네이트비용 저렴하게 알아보고 있어요근데 인터넷 검색하니 라미네이트비용 다르더라구요사람마다 라미네이트비용  다른걸까요? 의사님 친절한 답변 부탁드려요
590,본주짓수 이정용 관장님한테 궁금한점,/qna/detail.nhn?d1id=10&dirId=100413&docId=298477769,"아직도 주짓수 블랙벨트 0그랄 노말인 이유?본주짓수에서 실전주짓수를 배우기전 배웠던 실전복싱,합기도,태권도는 어떤띠+몇단 이었는지 궁금?무술을 처음부터 배운거부터 지금까지 배운걸 MMA+타격,타격,자유연습 시간에 처음부터 지금까지 배운 무술들을 가르치는지 궁금?어떤행동을 하면은 강제로 도장(체육관)을 끓게 되는지 알려주세요.이유도요."
591,더블플레이에서 무술 가르치는걸 보려면,/qna/detail.nhn?d1id=10&dirId=100409&docId=298477593,"네이버 검색에 더블플레이 비보이,보보이 기술 검색하고 동영상을 클릭하고서 네이버 블로그 동영상을 보는데요.여기에서 우연히 당동우체국에 있는 킥복싱주짓수UFC 빛나는 노란간판이 있고 UFC경기하는 글미이 있는곳이 본주짓수(실전 주짓수 체육관이자 도장)고 반대쪽이 유도 체육관이자 헬스하는곳이란걸 알고있습니다.본주짓수 도장 관장이자 왜 블랙벨트 0그랄 노말로 머물고 계시는 이정용 관장님이 브라운 벨트 시절 퍼플벨트(?)블루벨트(?) 파트너와 기술을 알려주고 가르치는 동영상을 봤습니다.위에 나온 동영상을 네이버에서 보려면 어떻게 해야하고 주짓수,비보이 외에 또 어떤게 있는지 알려주고 보는 방법을 알려주세요"
592,서현숙 치어리더님이 착용하신 두산베어스 바람막이가 어디 제품인지 알고싶습니다. 네포스에 문의한 결과 네포스제,/qna/detail.nhn?d1id=10&dirId=100105&docId=298477459,서현숙 치어리더님이 착용하신 두산베어스 바람막이가 어디 제품인지 알고싶습니다.네포스에 문의한 결과 네포스제품이아니라고합니다.164b4926c853e939내PC 저장네이버 클라우드 저장
593,아디다스에이스17.1 fg 프라임니트 인조잔디 구장에서 써도괜찮을까요? Hg가 인조잔디에 낫나요 아니면 fg,/qna/detail.nhn?d1id=10&dirId=10010103&docId=298477395,아디다스에이스17.1 fg 프라임니트인조잔디 구장에서 써도괜찮을까요?Hg가 인조잔디에 낫나요 아니면 fg가 나을까요?그리고 17.1과 17.3중 어떤제품이 더 좋고두제품 가격좀 알려주세요 내공 100겁니다.
594,비밀번호변경을 안 해용,/qna/detail.nhn?d1id=10&dirId=100602&docId=298477390,학교컴에 저장된 비밀번호때문에 계속 로그인이 자동으로 되있어서 바꾸라고 메모를 남겨둿는데 계속 안 바꾸는 친구를 위해 어떻게 해야할까욤?
595,미래의 농구선수가 하는일,/qna/detail.nhn?d1id=10&dirId=1001030201&docId=298477259,미래의 농구선수가 무슨일을 하는지 알려주세여
596,저는 대학생 여자입니다. 노트북을 구입하려고 하는데요 1)맥북프로 13인치 (2017) 169만원 대(기가제,/qna/detail.nhn?d1id=10&dirId=100602&docId=298477164,"저는 대학생 여자입니다.노트북을 구입하려고 하는데요1)맥북프로 13인치 (2017) 169만원 대(기가제일낮은 기본) - usb단자 등 기타 악세사리 사면 180만원대2)엘지 뉴올그램 14인치 (2018) 180만원 대이렇게 두개중에 고민입니다 ㅠㅜ 가격도 비슷해서 더고민되네요! 쓰는용도는 그냥 검색하거나 해봤자 문서작성 영화보기 정도입니다. 참고로 저희 집에 컴퓨터가 따로없어서 , 되도록 좋은사양 노트북 사려고해요! 그래서 프로랑 뉴올그램이랑 고민중이고요ㅠ먼저 저는 무게는 상관없어요! 사실 맥북을 사려고 돈을 모아놨는데 맥 os때문에 ㅜㅜ 엘지그램도 같이 보게된거거든요.. ㅠ컴알못이 맥os 사용하는건 어려울까요 ㅎㅎ맥북사서 굳이 윈도우깔바에는 뉴올그램 사는게 더 괜찮은 것 같아요..두 제품중사용할때 정말 이게 더 낫다,괜찮다 싶은 이유가 있으실까요 ㅠㅠ 알려주세요 ㅠㅠ!"
597,"iv go 2/2,2/1,2/0",/qna/detail.nhn?d1id=10&dirId=100602&docId=298477138,"은하신님!!안녕하세요.질문하나 드릴려구요저 표기의 의미는 알겠는데....베스트스킬이 있는것과 없는것의 공격력 차이가 많을까요예를들면 해피너스가 막치기/메지컬샤인인데 메지컬샤인은 흰색으로 죽어있거든요그럼 메지컬샤인은 공격력이 전혀 없다는건지 약하다는건지???약하면 대체 몆퍼센트라는건지???요러면 쓸모없이 버려야 되는건지???자세히 알려주시면 감사하겠습니다.몇개를 진화했는데 하나도 못건지고 스킬을 다 망했네요하나도 못건지고요-망나뇽,해피너스.블레이범.괴력몬.나시.갸라도스.핫삼.이런일도 있구나 싶네요ㅠ~ㅠ~"
598,신체검사 못갔을때,/qna/detail.nhn?d1id=10&dirId=100602&docId=298476844,오늘 몸이 아파서 아침에 있는 신체검사를 받으러 가지 못했는데 언제 다시 신체검사를 받나요?그리고 신체검사 받으러 가지 못했을때 징역형이라는데 그러면 감방가는건가요?
599,초보 볼링공 선택질문,/qna/detail.nhn?d1id=10&dirId=100109&docId=298476761,"제가 볼링을 친지 3번밖에 안되는 왕초보입니다. 일단 자세나 기본적인 동작은 동영상과 친구의 도움으로 어떻게 수정이 된것 같은데 볼링공(하우스볼) 선택이 고민입니다. 제 몸무게가 50키로 후반이지만, 손힘이나 팔힘이 딸려서 11~12파운드 공이 잘맞는것 같은데 같은 무게의 공이라도 구멍의 크기가 천차만별입니다. 초보자 입장에서 볼링공 구멍에 손가락을 넣을때 헐렁해야하는지 아니면 꽉끼는게 좋은지 알려주시면 감사하겠습니다. 참고로 아직 스트레이트 위주로 연습하고있고, 에버리지는 80~90정도 됩니다."
600,블로그 타이틀,/qna/detail.nhn?d1id=10&dirId=1002&docId=298476754,김밥집의 적정한 블로그타이틀은?
601,캠핑초보자입니다. 어렸을적 가족들하고 자주캠핑도다니고좋았었는데 시간이갈수록 그런기회들이많이 없어지더라구요.,/qna/detail.nhn?d1id=10&dirId=100508&docId=298476568,"캠핑초보자입니다.어렸을적 가족들하고 자주캠핑도다니고좋았었는데 시간이갈수록 그런기회들이많이 없어지더라구요.예전부터 캠핑에대한추억도있고해서 여자친구랑돈모아서 오십만원가량모은상태입니다.텐트가격보니 둘이서 쓸만한텐트는 그리비싸지도않아서 캠핑관련도구들을 하나하나장만하려하는데 문제는 어렸을적기억밖에없어 멀준비해야할지..1. 텐트이외에 좀편안한캠핑을하려면 필요한것들이있을까요? (바닥매트,난로,손전등 등등 막상캠핑해보면 이런것들이있었으면 더편했을텐데하는것들,자차보유)2.대부분 계곡이나 등산후캠핑을 많이하려합니다. 참고로 낚시는 안합니다. 계곡이나산에서 캠핑할때 팁이있을까요? (텐트를설치하면 안좋은지리라든지 음식먹을때주의할사항등)3.현재나이는이십대초반이고 강원도지역에거주합니다. 좋은캠핑장소 추천좀 받을수있을까요? 그리고보통 음식은무엇을드시는지ㅎㅎ 매번 숯사서고기구워먹기도그렇고 매번라면먹기도좀ㅎㅎ캠핑에관한지식이없어서 질문이너무애매모호하고 범위가넓은점죄송합니다.. 좋은카페나블로그있으면 소개해주시면 열심히활동하겠습니다."
602,축구 승무패 잘아시는분 좀알려주세요 이사진이 4등4개라는대. 어떻개해서 4등4개인거죠?,/qna/detail.nhn?d1id=10&dirId=10010102&docId=298476379,축구 승무패 잘아시는분 좀알려주세요이사진이 4등4개라는대. 어떻개해서4등4개인거죠?
603,자전거 질문,/qna/detail.nhn?d1id=10&dirId=100501&docId=298476317,이것도 좋은가여
604,이선수이름이뭔가요?,/qna/detail.nhn?d1id=10&dirId=10010105&docId=298476291,이선수이름이뭔가요?
605,93대전엑스포 주관사가 암웨이였다는데 사실 인가요?,/qna/detail.nhn?d1id=10&dirId=100601&docId=298476251,93대전엑스포 주관사가 암웨이였다는데 사실 인가요?
606,김해 내외동쪽이나 여기랑 가까운 헬스 용품 파는곳좀 가르쳐주세요 아령이랑 벤치 살생각입니다 빠른답변 부탁드립,/qna/detail.nhn?d1id=10&dirId=100109&docId=298475922,김해 내외동쪽이나 여기랑 가까운 헬스 용품 파는곳좀 가르쳐주세요 아령이랑 벤치 살생각입니다빠른답변 부탁드립니다
607,몇달전 150만원을 아는사람한테빌리고 못갚다가 a4용지에 언제언제까지갚겠다고 경찰서민원실가서쓰고그것또한못 지,/qna/detail.nhn?d1id=10&dirId=100602&docId=298475556,몇달전 150만원을 아는사람한테빌리고못갚다가 a4용지에 언제언제까지갚겠다고 경찰서민원실가서쓰고그것또한못 지켜서 사기죄로 고소가들어온상황인데요ㅜ..조사받으로오라고하는데바로구속되나요? 어떻게되는건가요?그리고 원래경찰관2분이서 조사를하나요?
608,몇달전 150만원을 아는사람한테빌리고 못갚다가 a4용지에 언제언제까지갚겠다고 경찰서민원실가서쓰고그것또한못 지,/qna/detail.nhn?d1id=10&dirId=100602&docId=298475352,몇달전 150만원을 아는사람한테빌리고못갚다가 a4용지에 언제언제까지갚겠다고 경찰서민원실가서쓰고그것또한못 지켜서 사기죄로 고소가들어온상황인데요ㅜ..조사받으로오라고하는데바로구속되나요? 어떻게되는건가요?그리고 원래경찰관2분이서 조사를하나요?
609,3일전에 길거리에서 택시를 잡고잇엇는데 거긴 따로 줄이없긴해서 사람들이 줄 그냥 임의로 서서 기다리고잇는게,/qna/detail.nhn?d1id=10&dirId=100602&docId=298475022,3일전에 길거리에서 택시를 잡고잇엇는데 거긴 따로 줄이없긴해서 사람들이 줄 그냥 임의로 서서 기다리고잇는게 줄이라서 저희도 기다리고잇는데 뒤에서 불쑥 나오더니 카플이엿거든요 그사람들이 그러더니 우리순서라 타려고 햇는디 걔내들이 새치기해서 타려고 하는거 붙잡아서 우리꺼라고 말햇더니 남자가 술좀 먹은거같아보엿는디 저한테 어디가 줄이냐고 줄이어딧냐고 반말 찍찍하고 욕도 하길라 저도 욕하면서 우리둘으 싸우니까 양쪽에서 말리면서 하지말라고 햇는데 계속 저랑 걔랑 싸우다가 그쪽 여자친구가 그남자 말리다가 그여자분이 넘어졌거든요 그러더니 남자가 화나가지고 저를 얼굴을 때리더라고요 3~4대 정도 근데 피하다가 뒤통수 세대 정도 맞앗는데 그거 씨씨티비만으로도 신고 가능할까요 경찰서 가자고 제가 그랫는데 걔도 가치 가자고 그래서 요샌 맞는사람이 좋은거잖아요 결국 그때 경찰서 바로 못가고 전 맞기만해서 아무것도얻은것도 없고 열받아서 글써보는데 어떻게 경찰서 지금이라도 각고싶은데 그사람 신고할수잇나요? 번호도 모르고 택시 번호 판도 못찍엇는데. .
610,축구화 나이키 슈퍼플라이 6 엘리트를 사는게 나을까요 나이키 하이퍼베이퍼 팬텀 3를 사는 게 나을까요,/qna/detail.nhn?d1id=10&dirId=10010102&docId=298474188,축구화 나이키 슈퍼플라이 6 엘리트를 사는게 나을까요 나이키 하이퍼베이퍼 팬텀 3를 사는 게 나을까요
611,졸릴때 깨는 법,/qna/detail.nhn?d1id=10&dirId=1004&docId=298474172,공부하다가 졸릴때 어케하면 잠이 확실히 깨는지 노하우 좀 알려주세요... 졸면 시간만 날라가고...암거나 잠깨는 방법 추천 좀.참고로 6시간이나 5시간 반 자요. 생활은 기숙사에서 합니다.
612,태권도 도장을 경영 할 때 어떤장소에 도장을 차려야 좋을까요 구체적으로 알려주시면 감사하겠습니다,/qna/detail.nhn?d1id=10&dirId=100401&docId=298473974,태권도 도장을 경영 할 때 어떤장소에 도장을 차려야 좋을까요 구체적으로 알려주시면 감사하겠습니다
613,태권도 도장을 경영하는데 있어서 다른 도장들과 차별화를 줄 수 있는게 어떤게 있을까요?? 콘텐츠나 프로그램같,/qna/detail.nhn?d1id=10&dirId=100401&docId=298473901,태권도 도장을 경영하는데 있어서 다른 도장들과 차별화를 줄 수 있는게 어떤게 있을까요?? 콘텐츠나 프로그램같은 부분에서 알려 주시면 감사하겠습니다
614,안검 황색종! 제가 지난주에 안검황색종으로 인해 성형외과에서 수술했습니다..수술부위자국은 있지만 노란것이 안,/qna/detail.nhn?d1id=10&dirId=100602&docId=298473692,안검 황색종!제가 지난주에 안검황색종으로 인해 성형외과에서 수술했습니다..수술부위자국은 있지만 노란것이 안보이니 이것만으로도 좋습니다...그런데...왜?의료보험 적용이 안되냐구요..이게 이째서 미용목적 입니까?치료목적이지...눈두덩이 아랫부분..번지고 커져가는데..이것을 미용으로 보고..금액은 몇백단위 입니다..나중에 재발될까봐..두렵고...또 그보다 더 많은 금액을 지불하고 해야하나..벌써걱정되고...더 나가서 대인기피증?까지 생기면..보험회사에서도 안된다 하는데~~누구는 받았다고 하는 보험회사는 어느곳인지.궁금하네요~이건 분명 질병입니다.고지혈증으로 인한~
615,전동킥보드 문의드립니다 나노휠 nq-01 플러스(18년도 업그레이드 버전)과 미니고고 10ah 둘중 고민하고,/qna/detail.nhn?d1id=10&dirId=100505&docId=298473684,전동킥보드 문의드립니다나노휠 nq-01 플러스(18년도 업그레이드 버전)과 미니고고 10ah 둘중 고민하고있습니다Nq01플러스의 경우 18년도 업그레이드로 키박스도 장착도어잇고 미니고고의 경우 접고 이동할경우 편리성이잇다는 것에서 결정이 쉽사리안되네요 스펙은 비슷해보입니다전동킥보드 전문가님들 둘중어느것을 살지 추천부탁드립니다아니면 스펙비교 부탁드릴깨요
